FECHACORTE;TITULO_EVENTO;CATEGORIA;FECHA_INICIO_EVENTO;FECHA_FIN_EVENTO;TIPO_INGRESO;UBICACION;FECHA_PUBLICACION_EVENTO;TIPO_EVENTO;SEDE
20230919;Cuentos breves y extraordinarios;Taller y/o curso;20230121;20230121;Ingreso Libre;Hall de Intelectuales;20221227;Presencial;Gran Biblioteca Pública de Lima
20230919;Diviértete con los juegos tradicionales;Taller y/o curso;20230113;20230120;Ingreso Libre;Sala;20221227;Presencial;Estación de Biblioteca Pública - Rímac
20230919;Elaboremos nuestros animales favoritos en Origami;Taller y/o curso;20230119;20230119;Ingreso Libre;Sala;20221227;Presencial;Estación de Biblioteca Pública - Breña
20230919;Manualidades con material reciclable;Taller y/o curso;20230119;20230126;Ingreso Libre;Sala;20221227;Presencial;Estación de Biblioteca Pública - Rímac
20230919;Ajedrez para principiantes;Taller y/o curso;20230119;20230126;Ingreso Libre;Sala;20221227;Presencial;Estación de Biblioteca Pública - La Victoria
20230919;Aprendiendo origami;Taller y/o curso;20230118;20230125;Ingreso Libre;Sala;20221227;Presencial;Estación de Biblioteca Pública - Rímac
20230919;Canva para principiantes;Taller y/o curso;20230117;20230124;Ingreso Libre;Sala;20221227;Presencial;Estación de Biblioteca Pública - La Victoria
20230919;Microsoft Word para principiantes;Taller y/o curso;20230113;20230127;Ingreso Libre;Sala;20221227;Presencial;Estación de Biblioteca Pública - El Agustino
20230919;Juega creando animales con papel;Taller y/o curso;20230112;20230126;Ingreso Libre;Sala;20221227;Presencial;Estación de Biblioteca Pública - El Agustino
20230919;Manitos creativas;Taller y/o curso;20230111;20230127;Ingreso Libre;Sala Infantil;20221227;Presencial;Gran Biblioteca Pública de Lima
20230919;Aprende Braille;Taller y/o curso;20230104;20230104;Ingreso Libre;Otros;20221227;Presencial;Gran Biblioteca Pública de Lima
20230919;Historias ocultas 200 hechos que no conoces del Perú;Presentación de publicación;20230125;20230125;Ingreso Libre;Otros;20221227;Presencial;Gran Biblioteca Pública de Lima
20230919;Servicios accesibles para personas con discapacidad visual desde la BNP;Charla, conversatorio y/o conferencia;20230119;20230119;Ingreso Libre;Hall principal;20221227;Presencial;Gran Biblioteca Pública de Lima
20230919;Hora del cuento;Mediación de lectura;20230118;20230125;Ingreso Libre;Sala;20221227;Presencial;Estación de Biblioteca Pública - La Victoria
20230919;Por el agujero de un reloj;Club de lectura;20230121;20230211;Ingreso Libre;Sala Infantil;20221227;Presencial;Gran Biblioteca Pública de Lima
20230919;"Episodio José María Arguedas del podcast ""Dicho en el Perú""";Presentación de publicación;20230117;20230117;Ingreso Libre;Hall de Intelectuales;20221227;Presencial;Gran Biblioteca Pública de Lima
20230919;Plantas Nativas del Perú;Presentación de publicación;20230114;20230114;Ingreso Libre;Sala Infantil;20221227;Presencial;Gran Biblioteca Pública de Lima
20230919;Apuntes sobre el libro como fuente;Presentación de publicación;20230116;20230116;Ingreso Libre;Otros;20221227;Presencial;Biblioteca Nacional del Perú
20230919;Descubriendo la magia de los cuentos;Club de lectura;20230113;20230127;Ingreso Libre;Sala;20221227;Presencial;Estación de Biblioteca Pública - El Agustino
20230919;Voces y letras;Club de lectura;20230112;20230126;Ingreso Libre;Sala;20221227;Presencial;Estación de Biblioteca Pública - El Agustino
20230919;Los resortes de la imaginación. Libros para jugar, explorar y descubrir;Exposición;20230114;20230128;Ingreso Libre;Sala Infantil;20221227;Presencial;Gran Biblioteca Pública de Lima
20230919;Los compas de las letras;Club de lectura;20230107;20230128;Ingreso Libre;Sala Escolar;20221227;Presencial;Gran Biblioteca Pública de Lima
20230919;Aniversario de Lima;Exposición;20230103;20230131;Ingreso Libre;Sala;20221227;Presencial;Estación de Biblioteca Pública - La Victoria
20230919;Voces y letras;Club de lectura;20221222;20221229;Ingreso Libre;Sala;20221216;Presencial;Estación de Biblioteca Pública - El Agustino
20230919;Navidad en la biblioteca cutervina;Mediación de lectura;20221220;20221220;Ingreso Libre;Sala Principal;20221216;Presencial;Estación de Biblioteca Pública Cutervo-Cajamarca
20230919;Cuentos navideños;Narración oral;20221229;20221229;Ingreso Libre;Sala;20221216;Presencial;Estación de Biblioteca Pública - El Agustino
20230919;Navidad con las usuarias y las usuarios;Mediación de lectura;20221221;20221221;Ingreso Libre;Sala;20221216;Presencial;Estación de Biblioteca Pública - Comas
20230919;Navidad en la biblioteca;Mediación de lectura;20221221;20221221;Ingreso Libre;Sala;20221216;Presencial;Estación de Biblioteca Pública - La Victoria
20230919;Taller: Adornos navideños;Taller y/o curso;20221222;20221222;Ingreso Libre;Sala;20221129;Presencial;Estación de Biblioteca Pública - Breña
20230919;Guardianes y Guardianas del Agua: Una mirada a las comunidades de Huarochirí frente al Cambio Climático (Andrés Malatesta, 2022);Cinefórum y/o proyección de cine;20221203;20221203;Ingreso Libre;Otros;20221129;Presencial;Gran Biblioteca Pública de Lima
20230919;Manitos creativas;Taller y/o curso;20221203;20221207;Ingreso Libre;Sala Infantil;20221129;Presencial;Gran Biblioteca Pública de Lima
20230919;Origami navideño;Taller y/o curso;20221202;20221202;Ingreso Libre;Sala;20221129;Presencial;Estación de Biblioteca Pública - Comas
20230919;Adornos navideños a crochet;Taller y/o curso;20221202;20221216;Ingreso Libre;Sala;20221129;Presencial;Estación de Biblioteca Pública - El Agustino
20230919;Historias de Navidad;Mediación de lectura;20221220;20221220;Ingreso Libre;Sala;20221129;Presencial;Estación de Biblioteca Pública - Breña
20230919;Descubriendo el mundo del manga y el anime;Charla, conversatorio y/o conferencia;20221213;20221213;Ingreso Libre;Sala;20221129;Presencial;Estación de Biblioteca Pública - La Victoria
20230919;Plantas nativas del Perú;Presentación de publicación;20221217;20221217;Ingreso Libre;Sala Infantil;20221129;Presencial;Gran Biblioteca Pública de Lima
20230919;Atoq Quteq;Mediación de lectura;20221210;20221210;Ingreso Libre;Sala Principal;20221128;Presencial;Estación de Biblioteca Pública Cutervo-Cajamarca
20230919;Hora del cuento;Mediación de lectura;20221207;20221214;Ingreso Libre;Sala;20221128;Presencial;Estación de Biblioteca Pública - La Victoria
20230919;Arboleo Navideño;Mediación de lectura;20221206;20221206;Ingreso Libre;Sala;20221128;Presencial;Estación de Biblioteca Pública - Breña
20230919;Mundo manga;Exposición;20221201;20221231;Ingreso Libre;Sala;20221128;Presencial;Estación de Biblioteca Pública - La Victoria
20230919;Escenas a viva voz;Mediación de lectura;20221210;20221210;Ingreso Libre;Sala Infantil;20221128;Presencial;Gran Biblioteca Pública de Lima
20230919;"Lectura colectiva de ""Trilce""";Exposición;20221202;20221202;Ingreso Libre;Sala de Exposiciones Francisco Laso;20221128;Presencial;Biblioteca Nacional del Perú
20230919;Contra todas las contras: 100 años de Trilce;Exposición;20221201;20221222;Ingreso Libre;Sala de Exposiciones Francisco Laso;20221128;Presencial;Biblioteca Nacional del Perú
20230919;Los libros del Libertador en la BNP;Exposición;20221201;20221210;Ingreso Libre;Hall principal;20221128;Presencial;Gran Biblioteca Pública de Lima
20230919;La raíz que permanece en el tiempo. Poesía de Wiñay Mallki;Charla, conversatorio y/o conferencia;20221117;20221117;Ingreso Libre;Sala de Usos Múltiples (SUM);20221116;Presencial;Biblioteca Nacional del Perú
20230919;Literatura Fantástica. Seres míticos del Perú;Exposición;20221111;20221111;Ingreso Libre;Sala de Arte y Literatura;20221108;Presencial;Gran Biblioteca Pública de Lima
20230919;Taller de emprendimiento: Manualidades a crochet;Taller y/o curso;20221104;20221125;Ingreso Libre;Sala;20221102;Presencial;Estación de Biblioteca Pública - El Agustino
20230919;Taller creativo: Mi libro acordeón;Taller y/o curso;20221124;20221124;Ingreso Libre;Sala;20221031;Presencial;Estación de Biblioteca Pública - Breña
20230919;Leru leru leru. Poesía para niñas y niños;Mediación de lectura;20221124;20221124;Ingreso Libre;Sala Infantil;20221031;Presencial;Gran Biblioteca Pública de Lima
20230919;Club de lectura “Por el agujero de un reloj”;Club de lectura;20221119;20221217;Ingreso Libre;Sala Infantil;20221031;Presencial;Gran Biblioteca Pública de Lima
20230919;Picnic de lectura por “Día de la Biblioteca Escolar”;Mediación de lectura;20221110;20221110;Ingreso Libre;Sala;20221028;Presencial;Estación de Biblioteca Pública - Comas
20230919;“El increíble niño comelibros” por el Día de la Biblioteca Escolar;Mediación de lectura;20221110;20221110;Ingreso Libre;Sala Principal;20221028;Presencial;Estación de Biblioteca Pública Cutervo-Cajamarca
20230919;Cuentacuentos: Brujas de aquí y de allá;Narración oral;20221105;20221105;Ingreso Libre;Sala Infantil;20221028;Presencial;Gran Biblioteca Pública de Lima
20230919;Club de lectura “Voces y letras”;Club de lectura;20221103;20221124;Ingreso Libre;Sala;20221028;Presencial;Estación de Biblioteca Pública - El Agustino
20230919;"Club de lectura ""Grandes lectores""";Club de lectura;20221104;20221125;Ingreso Libre;Sala;20221028;Presencial;Estación de Biblioteca Pública - Rímac
20230919;Desde el níveo y gélido corazón de la reina de las nieves.;Charla, conversatorio y/o conferencia;20221105;20221105;Ingreso Libre;Sala Infantil;20221028;Presencial;Gran Biblioteca Pública de Lima
20230919;Crujidos, chasquidos y conjuros: Las brujas en la literatura infantil;Exposición;20221022;20221022;Ingreso Libre;Sala Infantil;20221020;Presencial;Gran Biblioteca Pública de Lima
20230919;Cinefórum BNP: Dinero gris (Eduardo Ramos, 2022);Cinefórum y/o proyección de cine;20221018;20221018;Ingreso Libre;Auditorio Mario Vargas Llosa;20221005;Presencial;Biblioteca Nacional del Perú
20230919;Leru leru leru: Lírica infantil para niñas y niños;Otros;20221020;20221020;Ingreso Libre;Sala Infantil;20221004;Presencial;Gran Biblioteca Pública de Lima
20230919;Warmiwan allpawan (Mujer y tierra);Exposición;20221015;20221031;Ingreso Libre;Otros;20221004;Presencial;Biblioteca Nacional del Perú
20230919;Capaces de todo;Otros;20221015;20221015;Ingreso Libre;Otros;20221004;Presencial;Biblioteca Nacional del Perú
20230919;Cantan los autores;Charla, conversatorio y/o conferencia;20221014;20221014;Ingreso Libre;Auditorio Mario Vargas Llosa;20221004;Presencial;Biblioteca Nacional del Perú
20230919;Persistencia Vital: Recital Poético en Homenaje al poeta César Vallejo;Otros;20221014;20221014;Ingreso Libre;Sala de Arte y Literatura;20221004;Presencial;Gran Biblioteca Pública de Lima
20230919;Qué sabemos de la Ley para personas con discapacidad en Perú (Ley N°29973);Charla, conversatorio y/o conferencia;20221013;20221013;Ingreso Libre;Sala;20221004;Presencial;Estación de Biblioteca Pública - Comas
20230919;Cinefórum BNP: Círculo de tiza (Diana Collazos & Jean Alcócer, 2020);Cinefórum y/o proyección de cine;20221011;20221011;Ingreso Libre;Auditorio Mario Vargas Llosa;20221004;Presencial;Biblioteca Nacional del Perú
20230919;Cantan los autores;Charla, conversatorio y/o conferencia;20220909;20220909;Ingreso Libre;Auditorio Mario Vargas Llosa;20220902;Presencial;Biblioteca Nacional del Perú
20230919;Cinefórum BNP: A ciegas (Héctor Marreros, 2022);Cinefórum y/o proyección de cine;20220906;20220906;Ingreso Libre;Auditorio Mario Vargas Llosa;20220831;Presencial;Biblioteca Nacional del Perú
20230919;Leru leru leru: Lírica infantil para niñas y niños;Otros;20220920;20220920;Ingreso Libre;Sala Infantil;20220831;Presencial;Gran Biblioteca Pública de Lima
20230919;Cinefórum BNP: Milagroso Udilberto Vásquez (Héctor Marreros, 2006);Cinefórum y/o proyección de cine;20220927;20220927;Ingreso Libre;Auditorio Mario Vargas Llosa;20220831;Presencial;Biblioteca Nacional del Perú
20230919;Insólito 5 – Festival de Cine Fantástico;Otros;20220920;20220925;Ingreso Libre;Auditorio Mario Vargas Llosa;20220831;Presencial;Biblioteca Nacional del Perú
20230919;Cinefórum BNP: Un monstruo en Caxabamba (Héctor Marreros, 2017);Cinefórum y/o proyección de cine;20220913;20220913;Ingreso Libre;Auditorio Mario Vargas Llosa;20220831;Presencial;Biblioteca Nacional del Perú
20230919;Club de lectura “Por el agujero de un reloj”;Club de lectura;20220910;20220910;Ingreso Libre;Sala Infantil;20220831;Presencial;Gran Biblioteca Pública de Lima
20230919;Los libros del libertador en la BNP;Exposición;20220823;20220823;Ingreso Libre;Hall principal;20220819;Presencial;Gran Biblioteca Pública de Lima
20230919;Elaboración de libro cartonero: La BNP en nuestra historia;Taller y/o curso;20220827;20220827;Ingreso Libre;Hall de Intelectuales;20220817;Presencial;Gran Biblioteca Pública de Lima
20230919;Patrimonio documental y vida nacional. 201 años de la BNP;Charla, conversatorio y/o conferencia;20220825;20220825;Ingreso Libre;Auditorio Mario Vargas Llosa;20220816;Presencial;Biblioteca Nacional del Perú
20230919;Patrimonio documental y vida nacional. 201 años de la BNP;Charla, conversatorio y/o conferencia;20220826;20220826;Ingreso Libre;Auditorio Mario Vargas Llosa;20220816;Presencial;Biblioteca Nacional del Perú
20230919;Exposición “Los libros del libertador en la BNP”;Otros;20220827;20220827;Ingreso Libre;Hall principal;20220816;Presencial;Gran Biblioteca Pública de Lima
20230919;Entrega del Reconocimiento a la trayectoria y buenas prácticas bibliotecarias “Jorge Basadre Grohmann”;Otros;20220831;20220831;Ingreso Libre;Auditorio Mario Vargas Llosa;20220816;Presencial;Biblioteca Nacional del Perú
20230919;Historia de la Biblioteca Nacional del Perú;Charla, conversatorio y/o conferencia;20220826;20220826;Ingreso Libre;Sala;20220816;Presencial;Estación de Biblioteca Pública - Rímac
20230919;Conociendo la historia de la Biblioteca Nacional del Perú;Otros;20220826;20220826;Ingreso Libre;Sala;20220816;Presencial;Estación de Biblioteca Pública - El Agustino
20230919;Lectura del libro “Navegar por los aires” de Micaela Chirif;Otros;20220826;20220826;Ingreso Libre;Sala;20220816;Presencial;Estación de Biblioteca Pública - La Victoria
20230919;Cuentacuentos “León de biblioteca”;Otros;20220826;20220826;Ingreso Libre;Otros;20220816;Presencial;Biblioteca Nacional del Perú
20230919;Elaboración de un Exlibris: Un rastro propio en nuestros libros;Taller y/o curso;20220820;20220820;Ingreso Libre;Hall principal;20220816;Presencial;Gran Biblioteca Pública de Lima
20230919;Cantan los autores. Sesión 1: El canto de un jilguero. Ernesto Sánchez Fajardo;Charla, conversatorio y/o conferencia;20220812;20220812;Ingreso Libre;Auditorio Mario Vargas Llosa;20220805;Presencial;Biblioteca Nacional del Perú
20230919;Taller: Tejiendo mis sueños;Taller y/o curso;20220805;20220826;Ingreso Libre;Sala;20220727;Presencial;Estación de Biblioteca Pública - Comas
20230919;Taller: Computación;Taller y/o curso;20220805;20220826;Ingreso Libre;Sala;20220727;Presencial;Estación de Biblioteca Pública - Comas
20230919;Detrás del escaramujo;Otros;20220809;20220809;Ingreso Libre;Sala Infantil;20220727;Presencial;Gran Biblioteca Pública de Lima
20230919;Leru leru leru;Otros;20220823;20220823;Ingreso Libre;Sala Infantil;20220726;Presencial;Gran Biblioteca Pública de Lima
20230919;Cinefórum: LXI (Rodrigo Moreno del Valle, 2021);Cinefórum y/o proyección de cine;20220823;20220823;Ingreso Libre;Auditorio Mario Vargas Llosa;20220726;Presencial;Biblioteca Nacional del Perú
20230919;Cinefórum:  El viaje macho (Luis Basurto, 2016);Cinefórum y/o proyección de cine;20220816;20220816;Ingreso Libre;Auditorio Mario Vargas Llosa;20220726;Presencial;Biblioteca Nacional del Perú
20230919;Exposición bibliográfica: Pueblos originarios del Perú;Exposición;20220808;20220831;Ingreso Libre;Otros;20220726;Presencial;Biblioteca Nacional del Perú
20230919;"Club de lectura ""Grandes lectores""";Club de lectura;20220812;20220819;Ingreso Libre;Sala;20220726;Presencial;Estación de Biblioteca Pública - Rímac
20230919;Cinefórum: Cholo;Cinefórum y/o proyección de cine;20220809;20220809;Ingreso Libre;Auditorio Mario Vargas Llosa;20220726;Presencial;Biblioteca Nacional del Perú
20230919;"Exposición bibliográfica ""Ribeyro a través de la literatura”";Exposición;20220803;20220831;Ingreso Libre;Sala;20220726;Presencial;Estación de Biblioteca Pública - La Victoria
20230919;Club de lectura “La victoria de los libros”;Club de lectura;20220805;20220826;Ingreso Libre;Sala;20220726;Presencial;Estación de Biblioteca Pública - La Victoria
20230919;La hora del cuento;Otros;20220803;20220824;Ingreso Libre;Sala;20220726;Presencial;Estación de Biblioteca Pública - La Victoria
20230919;"Arturo Posnansky y el cine. El argumento de ""La Gloria de la Raza”";Charla, conversatorio y/o conferencia;20220806;20220806;Ingreso Libre;Auditorio Mario Vargas Llosa;20220726;Presencial;Biblioteca Nacional del Perú
20230919;1871 Praetoria. Un álbum de Francisco “Pancho” Fierro;Presentación de publicación;20220804;20220804;Ingreso Libre;Otros;20220726;Presencial;Biblioteca Nacional del Perú
20230919;Cinefórum: Contactado;Cinefórum y/o proyección de cine;20220802;20220802;Ingreso Libre;Auditorio Mario Vargas Llosa;20220726;Presencial;Biblioteca Nacional del Perú
20230919;"Presentación del libro ""Soñar el Perú""";Presentación de publicación;20220723;20220723;Ingreso Libre;Sala Infantil;20220719;Presencial;Gran Biblioteca Pública de Lima
20230919;Elaboración de máscaras: Miradas del Perú;Taller y/o curso;20220722;20220722;Ingreso Libre;Sala;20220630;Presencial;Estación de Biblioteca Pública - Comas
20230919;Ajedrez para principiantes;Taller y/o curso;20220702;20220723;Ingreso Libre;Sala;20220630;Presencial;Estación de Biblioteca Pública - Rímac
20230919;Manualidades por el mes patrio;Taller y/o curso;20220721;20220721;Ingreso Libre;Sala;20220630;Presencial;Estación de Biblioteca Pública - Rímac
20230919;Las nuevas lectoras del siglo XIX;Presentación de publicación;20220722;20220722;Ingreso Libre;Otros;20220630;Presencial;Biblioteca Nacional del Perú
20230919;Cinefórum: Larga distancia;Cinefórum y/o proyección de cine;20220726;20220726;Ingreso Libre;Auditorio Mario Vargas Llosa;20220630;Presencial;Biblioteca Nacional del Perú
20230919;"60° Aniversario de creación de la Estación de Biblioteca Pública ""Ricardo Arbulú Vargas""";Otros;20220721;20220721;Ingreso Libre;Sala;20220630;Presencial;Estación de Biblioteca Pública - El Agustino
20230919;"""Plantas nativas del Perú"" Colección ¡Mira todo lo que sé! Serie Naturaleza Peruana";Presentación de publicación;20220723;20220723;Ingreso Libre;Sala Infantil;20220630;Presencial;Gran Biblioteca Pública de Lima
20230919;Leru leru leru;Otros;20220721;20220721;Ingreso Libre;Sala Infantil;20220630;Presencial;Gran Biblioteca Pública de Lima
20230919;Cinefórum: Cines de video;Cinefórum y/o proyección de cine;20220719;20220719;Ingreso Libre;Auditorio Mario Vargas Llosa;20220630;Presencial;Biblioteca Nacional del Perú
20230919;Detrás del escaramujo;Otros;20220712;20220712;Ingreso Libre;Sala Infantil;20220630;Presencial;Gran Biblioteca Pública de Lima
20230919;Cinefórum: De todas las cosas que se han de saber;Cinefórum y/o proyección de cine;20220712;20220712;Ingreso Libre;Auditorio Mario Vargas Llosa;20220630;Presencial;Biblioteca Nacional del Perú
20230919;"Exposición bibliográfica ""Perú y su historia""";Exposición;20220704;20220730;Ingreso Libre;Otros;20220630;Presencial;Biblioteca Nacional del Perú
20230919;Club de lectura “Voces y letras”;Club de lectura;20220707;20220721;Ingreso Libre;Sala;20220630;Presencial;Estación de Biblioteca Pública - El Agustino
20230919;"Exposición bibliográfica ""Voces de la Amazonía peruana""";Exposición;20220704;20220727;Ingreso Libre;Sala;20220630;Presencial;Estación de Biblioteca Pública - La Victoria
20230919;Club de lectura “La victoria de los libros”;Club de lectura;20220708;20220722;Ingreso Libre;Sala;20220630;Presencial;Estación de Biblioteca Pública - La Victoria
20230919;Club de lectura “Leyendo a mi Perú”;Club de lectura;20220708;20220722;Ingreso Libre;Otros;20220630;Presencial;Biblioteca Nacional del Perú
20230919;Hora del Cuento;Narración oral;20220706;20220727;Ingreso Libre;Sala;20220630;Presencial;Estación de Biblioteca Pública - La Victoria
20230919;Club de lectura: Grandes lectores;Otros;20220701;20220701;Ingreso Libre;Sala;20220630;Presencial;Estación de Biblioteca Pública - Rímac
20230919;Leru leru leru;Otros;20220630;20220630;Ingreso Libre;Hall principal;20220628;Presencial;Gran Biblioteca Pública de Lima
20230919;Elogio del libro y otros ensayos de Alberto Tauro del Pino;Presentación de publicación;20220609;20220609;Ingreso Libre;Sala de Usos Múltiples (SUM);20220608;Presencial;Biblioteca Nacional del Perú
20230919;Taller de Marketing;Taller y/o curso;20220621;20220707;Ingreso Libre;Sala;20220601;Presencial;Estación de Biblioteca Pública - La Victoria
20230919;Cinefórum: Yawar Wanka;Cinefórum y/o proyección de cine;20220628;20220628;Ingreso Libre;Auditorio Mario Vargas Llosa;20220601;Presencial;Biblioteca Nacional del Perú
20230919;La belleza como aspiración y como inspiración;Charla, conversatorio y/o conferencia;20220621;20220621;Ingreso Libre;Sala Infantil;20220601;Presencial;Gran Biblioteca Pública de Lima
20230919;"Taller de manualidades ""Tan creativo como papá""";Taller y/o curso;20220617;20220617;Ingreso Libre;Sala;20220601;Presencial;Estación de Biblioteca Pública - Comas
20230919;Cinefórum: Autoerótica;Cinefórum y/o proyección de cine;20220614;20220614;Ingreso Libre;Auditorio Mario Vargas Llosa;20220601;Presencial;Biblioteca Nacional del Perú
20230919;Detrás del escaramujo;Otros;20220614;20220614;Ingreso Libre;Sala Infantil;20220601;Presencial;Gran Biblioteca Pública de Lima
20230919;Leyendo a José Carlos Mariátegui;Charla, conversatorio y/o conferencia;20220614;20220614;Ingreso Libre;Sala;20220601;Presencial;Estación de Biblioteca Pública - Rímac
20230919;Mediación de lectura: Hora del cuento;Otros;20220608;20220608;Ingreso Libre;Sala;20220531;Presencial;Estación de Biblioteca Pública - La Victoria
20230919;Taller de emprendimiento;Taller y/o curso;20220607;20220630;Ingreso Libre;Sala;20220531;Presencial;Estación de Biblioteca Pública - La Victoria
20230919;Manejo de residuos sólidos por el Día del Medio Ambiente;Charla, conversatorio y/o conferencia;20220603;20220603;Ingreso Libre;Sala;20220531;Presencial;Estación de Biblioteca Pública - Rímac
20230919;"63° Aniversario de creación de la Estación de Biblioteca Pública ""Ricardo Palma Soriano""";Otros;20220603;20220603;Ingreso Libre;Sala;20220531;Presencial;Estación de Biblioteca Pública - Comas
20230919;Álbum Exlibris. Colección Imagen y Memoria. Serie Postales;Presentación de publicación;20220602;20220602;Ingreso Libre;Sala de Usos Múltiples (SUM);20220531;Presencial;Biblioteca Nacional del Perú
20230919;Una mirada a la cultura afroperuana;Exposición;20220601;20220601;Ingreso Libre;Sala;20220531;Presencial;Estación de Biblioteca Pública - La Victoria
20230919;Detrás del escaramujo;Otros;20220519;20220519;Ingreso Libre;Hall principal;20220513;Presencial;Gran Biblioteca Pública de Lima
20230919;Cinefórum: Hatun Phaqcha (Delia Ackerman, 2022);Cinefórum y/o proyección de cine;20220524;20220524;Ingreso Libre;Auditorio Mario Vargas Llosa;20220513;Presencial;Biblioteca Nacional del Perú
20230919;Detrás del escaramujo;Otros;20220524;20220524;Ingreso Libre;Hall principal;20220513;Presencial;Biblioteca Nacional del Perú
20230919;Taller: Cuéntame un cuadro;Taller y/o curso;20220518;20220518;Ingreso Libre;Sala;20220513;Presencial;Estación de Biblioteca Pública - Rímac
20230919;Taller: Computación;Taller y/o curso;20220513;20220527;Ingreso Libre;Sala;20220508;Presencial;Estación de Biblioteca Pública - Comas
20230919;Tejiendo mis sueños;Taller y/o curso;20220513;20220527;Ingreso Libre;Sala;20220508;Presencial;Estación de Biblioteca Pública - Comas
20230919;Cinefórum: Canción sin nombre;Cinefórum y/o proyección de cine;20220510;20220510;Ingreso Libre;Auditorio Mario Vargas Llosa;20220508;Presencial;Biblioteca Nacional del Perú
20230919;Taller: El cactus del amor;Taller y/o curso;20220507;20220507;Ingreso Libre;Otros;20220502;Presencial;Biblioteca Nacional del Perú
20230919;Club de lectura: Edad de Oro;Club de lectura;20220506;20220527;Ingreso Libre;Sala;20220502;Presencial;Estación de Biblioteca Pública - La Victoria
20230919;Taller: Manitos creativas - Un regalo para mamá;Taller y/o curso;20220506;20220506;Ingreso Libre;Sala Infantil;20220502;Presencial;Gran Biblioteca Pública de Lima
20230919;Club de lectura: Voces y letras;Club de lectura;20220505;20220526;Ingreso Libre;Sala;20220502;Presencial;Estación de Biblioteca Pública - El Agustino
20230919;Taller de quechua: Parlasunchis;Taller y/o curso;20220505;20220526;Ingreso Libre;Sala;20220502;Presencial;Estación de Biblioteca Pública - La Victoria
20230919;Cuerdas cutervinas: Taller de guitarra (Nivel Intermedio);Taller y/o curso;20220504;20220528;Ingreso Libre;Otros;20220502;Presencial;Biblioteca Nacional del Perú
20230919;Festival de cine:  Lo mejor del IV Insólito;Cinefórum y/o proyección de cine;20220503;20220503;Ingreso Libre;Auditorio Mario Vargas Llosa;20220502;Presencial;Biblioteca Nacional del Perú
20230919;Taller: Elaboración de rosas a crochet;Taller y/o curso;20220503;20220504;Ingreso Libre;Sala;20220502;Presencial;Estación de Biblioteca Pública - El Agustino
20230919;Taller: Reconociendo las aves de mi distrito;Taller y/o curso;20220503;20220531;Ingreso Libre;Sala;20220502;Presencial;Estación de Biblioteca Pública - El Agustino
20230919;La hora del cuento;Club de lectura;20220503;20220524;Ingreso Libre;Sala;20220502;Presencial;Estación de Biblioteca Pública - La Victoria
20230919;Exposición bibliográfica: Nuestra diversidad lingüística;Exposición;20220503;20220531;Ingreso Libre;Sala;20220502;Presencial;Estación de Biblioteca Pública - La Victoria
20230919;Memoria Perú: Recorridos por el patrimonio cultural de la Biblioteca Nacional;Charla, conversatorio y/o conferencia;20220428;20220428;Ingreso Libre;Otros;20220425;Presencial;Biblioteca Nacional del Perú
20230919;El libro antiguo y/o excepcional y las joyas bibliográficas de la Biblioteca Nacional del Perú;Charla, conversatorio y/o conferencia;20220427;20220427;Ingreso Libre;Otros;20220424;Presencial;Biblioteca Nacional del Perú
20230919;Creación literaria;Taller y/o curso;20220428;20220428;Ingreso Libre;Otros;20220424;Presencial;Biblioteca Nacional del Perú
20230919;"Exposición bibliográfica ""Explorando los libros""";Exposición;20220425;20220429;Ingreso Libre;Sala;20220424;Presencial;Estación de Biblioteca Pública - La Victoria
20230919;Club de lectura: Grandes lectores;Club de lectura;20220422;20220429;Ingreso Libre;Sala;20220416;Presencial;Estación de Biblioteca Pública - Rímac
20230919;Ajedrez para principiantes;Taller y/o curso;20220423;20220423;Ingreso Libre;Sala;20220416;Presencial;Estación de Biblioteca Pública - Rímac
20230919;Club de lectura: Cutervo lee;Club de lectura;20220422;20220429;Ingreso Libre;Otros;20220416;Presencial;Biblioteca Nacional del Perú
20230919;Exposición: Pensadoras peruanas;Exposición;20220422;20220422;Ingreso Libre;Sala;20220416;Presencial;Estación de Biblioteca Pública - El Agustino
20230919;Club de lectura: Amigos lectores;Club de lectura;20220422;20220429;Ingreso Libre;Sala;20220416;Presencial;Estación de Biblioteca Pública - El Agustino
20230919;3er. Concurso de narración oral: ¡Cuenta barrio!;Otros;20220422;20220422;Ingreso Libre;Sala;20220416;Presencial;Estación de Biblioteca Pública - El Agustino
20230919;Cinefórum: Un mundo para Julius;Cinefórum y/o proyección de cine;20220413;20220413;Ingreso Libre;Auditorio Mario Vargas Llosa;20220410;Presencial;Biblioteca Nacional del Perú
20230919;Cinefórum: Un mundo para Julius;Cinefórum y/o proyección de cine;20220412;20220412;Ingreso Libre;Auditorio Mario Vargas Llosa;20220410;Presencial;Biblioteca Nacional del Perú
20230919;Exposición “Pensadoras peruanas”;Exposición;20220304;20220304;Ingreso Libre;Sala;20220228;Presencial;Estación de Biblioteca Pública - El Agustino
20230919;Exposición José María Eguren, un artista total;Exposición;20220225;20220225;Ingreso Libre;Sala;20220221;Presencial;Estación de Biblioteca Pública - Comas
20230919;Exposición “Pensadoras peruanas”;Exposición;20211203;20211203;Ingreso Libre;Sala;20211126;Presencial;Estación de Biblioteca Pública - Comas
